Objects
100
,,Global Angle UAV_6_4:UAV_6_4,,,,,,Global Angle pendulum:pendulum,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ
,,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm
2692,0,-2.68357,-1.62228,0.0580433,-1512.52,1614.57,999.278,,,,,,
2693,0,-2.68317,-1.6227,0.0573419,-1513.01,1614.04,999.203,,,,,,
2694,0,-2.6837,-1.62317,0.0586543,-1513.52,1613.55,999.113,,,,,,
2695,0,-2.68405,-1.62358,0.059159,-1513.99,1613.01,998.963,,,,,,
2696,0,-2.68424,-1.62393,0.0595231,-1514.42,1612.48,998.865,,,,,,
2697,0,-2.68476,-1.62409,0.060974,-1514.86,1611.98,998.733,,,,,,
2698,0,-2.68518,-1.62443,0.0612585,-1515.32,1611.5,998.647,,,,,,
2699,0,-2.68476,-1.62448,0.0609092,-1515.78,1610.95,998.508,,,,,,
2700,0,-2.68439,-1.62481,0.0607374,-1516.27,1610.35,998.383,,,,,,
2701,0,-2.68356,-1.62441,0.0603725,-1516.74,1609.73,998.259,,,,,,
2702,0,-2.68269,-1.62404,0.0592543,-1517.18,1609.09,998.086,,,,,,
2703,0,-2.68258,-1.62391,0.0585435,-1517.61,1608.38,997.928,,,,,,
2704,0,-2.68303,-1.62309,0.0585459,-1517.96,1607.75,997.784,,,,,,
2705,0,-2.68214,-1.623,0.0583136,-1518.33,1607.28,997.663,,,,,,
2706,0,-2.6811,-1.62298,0.0598257,-1518.65,1606.74,997.418,,,,,,
2707,0,-2.68036,-1.62338,0.0608182,-1519.04,1606.18,997.206,,,,,,
2708,0,-2.67999,-1.62262,0.061618,-1519.45,1605.66,997.107,,,,,,
2709,0,-2.68044,-1.62326,0.0625061,-1519.9,1605.06,996.866,,,,,,
2710,0,-2.68094,-1.62327,0.0625104,-1520.31,1604.52,996.686,,,,,,
2711,0,-2.68019,-1.62295,0.0622694,-1520.74,1604.09,996.588,,,,,,
2712,0,-2.68109,-1.62438,0.0621289,-1521.17,1603.51,996.332,,,,,,
2713,0,-2.68187,-1.62514,0.0615336,-1521.61,1603.07,996.172,,,,,,
2714,0,-2.68454,-1.62616,0.06277,-1522.09,1602.73,995.897,,,,,,
2715,0,-2.68436,-1.62549,0.0631944,-1522.54,1602.37,995.783,,,,,,
2716,0,-2.68544,-1.62605,0.0626508,-1522.97,1601.89,995.557,,,,,,
2717,0,-2.68563,-1.62648,0.062684,-1523.44,1601.38,995.332,,,,,,
2718,0,-2.68525,-1.62665,0.0632339,-1523.87,1600.87,995.175,,,,,,
2719,0,-2.68433,-1.62717,0.0644886,-1524.27,1600.27,994.993,,,,,,
2720,0,-2.68514,-1.6273,0.0653846,-1524.58,1599.64,994.706,,,,,,
2721,0,-2.68302,-1.62628,0.0636601,-1524.95,1599.19,994.666,,,,,,
2722,0,-2.68234,-1.62645,0.063644,-1525.31,1598.67,994.473,,,,,,
2723,0,-2.6818,-1.62609,0.0636787,-1525.64,1598.18,994.289,,,,,,
2724,0,-2.68096,-1.62586,0.0641552,-1525.96,1597.73,994.095,,,,,,
2725,0,-2.68123,-1.62606,0.0654449,-1526.26,1597.18,993.803,,,,,,
2726,0,-2.6807,-1.62533,0.0654549,-1526.57,1596.76,993.684,,,,,,
2727,0,-2.68138,-1.62526,0.0663549,-1526.89,1596.31,993.464,,,,,,
2728,0,-2.68193,-1.62588,0.0661368,-1527.25,1595.88,993.251,,,,,,
2729,0,-2.68199,-1.62569,0.0679083,-1527.53,1595.52,993.006,,,,,,
2730,0,-2.68334,-1.62661,0.0688729,-1527.89,1595.08,992.814,,,,,,
2731,0,-2.68384,-1.62664,0.0696596,-1528.23,1594.73,992.601,,,,,,
2732,0,-2.68316,-1.62621,0.0696504,-1528.57,1594.45,992.546,,,,,,
2733,0,-2.68359,-1.62674,0.0700525,-1528.9,1594.11,992.383,,,,,,
2734,0,-2.6855,-1.62713,0.0716862,-1529.21,1593.77,992.137,,,,,,
2735,0,-2.68428,-1.62653,0.0698082,-1529.59,1593.32,992.077,,,,,,
2736,0,-2.68464,-1.62642,0.0690647,-1529.97,1592.87,991.904,,,,,,
2737,0,-2.68335,-1.6262,0.0652331,-1530.38,1592.54,991.826,,,,,,
2738,0,-2.68288,-1.62608,0.0631991,-1530.74,1592.2,991.718,,,,,,
2739,0,-2.68341,-1.62581,0.0639407,-1531.04,1591.73,991.432,,,,,,
2740,0,-2.68335,-1.6254,0.0637935,-1531.37,1591.38,991.282,,,,,,
2741,0,-2.68371,-1.62541,0.0633667,-1531.68,1591.06,991.2,,,,,,
2742,0,-2.6845,-1.62603,0.0623691,-1531.98,1590.72,991.074,,,,,,
2743,0,-2.68772,-1.62664,0.0662635,-1532.27,1590.26,990.811,,,,,,
2744,0,-2.68984,-1.62599,0.0695186,-1532.55,1590.05,990.701,,,,,,
2745,0,-2.68915,-1.62586,0.0680113,-1532.88,1589.71,990.723,,,,,,
2746,0,-2.68759,-1.6263,0.0663802,-1533.12,1589.4,990.579,,,,,,
2747,0,-2.68742,-1.6261,0.0671531,-1533.42,1589.14,990.512,,,,,,
2748,0,-2.68774,-1.62614,0.0676811,-1533.72,1588.91,990.419,,,,,,
2749,0,-2.6876,-1.62597,0.0684796,-1534,1588.68,990.328,,,,,,
2750,0,-2.68738,-1.62605,0.0681545,-1534.3,1588.42,990.239,,,,,,
2751,0,-2.68899,-1.62624,0.0700628,-1534.49,1588.19,990.04,,,,,,
2752,0,-2.68787,-1.62691,0.0691461,-1534.82,1587.83,989.995,,,,,,
2753,0,-2.68723,-1.6258,0.0683861,-1535.06,1587.59,989.979,,,,,,
2754,0,-2.68712,-1.62562,0.0675243,-1535.35,1587.32,989.911,,,,,,
2755,0,-2.68687,-1.62508,0.0668727,-1535.6,1587.11,989.796,,,,,,
2756,0,-2.68674,-1.62489,0.0665112,-1535.9,1586.94,989.677,,,,,,
2757,0,-2.68508,-1.62461,0.0643812,-1536.21,1586.81,989.668,,,,,,
2758,0,-2.68515,-1.62385,0.0639788,-1536.49,1586.59,989.577,,,,,,
2759,0,-2.68512,-1.62358,0.062751,-1536.79,1586.37,989.459,,,,,,
2760,0,-2.68527,-1.62304,0.062163,-1537.05,1586.14,989.347,,,,,,
2761,0,-2.68594,-1.6232,0.0615619,-1537.3,1585.95,989.227,,,,,,
2762,0,-2.6859,-1.62256,0.0609708,-1537.54,1585.75,989.141,,,,,,
2763,0,-2.68616,-1.62231,0.0609014,-1537.75,1585.55,988.999,,,,,,
2764,0,-2.688,-1.6232,0.063262,-1537.95,1585.3,988.725,,,,,,
2765,0,-2.68806,-1.62298,0.0639494,-1538.18,1585.12,988.596,,,,,,
2766,0,-2.68756,-1.62232,0.0634746,-1538.42,1584.99,988.542,,,,,,
2767,0,-2.68669,-1.62175,0.0641629,-1538.64,1584.88,988.418,,,,,,
2768,0,-2.68689,-1.62115,0.0639622,-1538.85,1584.75,988.338,,,,,,
2769,0,-2.68696,-1.62107,0.0637378,-1539.06,1584.6,988.266,,,,,,
2770,0,-2.68523,-1.62091,0.0620198,-1539.22,1584.36,988.031,,,,,,
2771,0,-2.68812,-1.62092,0.065699,-1539.44,1584.37,987.966,,,,,,
2772,0,-2.6865,-1.62023,0.0640588,-1539.71,1584.22,987.927,,,,,,
2773,0,-2.68664,-1.61998,0.0639056,-1539.93,1584.13,987.857,,,,,,
2774,0,-2.68672,-1.62042,0.0634719,-1540.17,1584.07,987.732,,,,,,
2775,0,-2.68658,-1.62018,0.0634016,-1540.45,1584.01,987.676,,,,,,
2776,0,-2.68711,-1.62086,0.0625883,-1540.69,1583.88,987.522,,,,,,
2777,0,-2.68658,-1.62125,0.0621428,-1540.9,1583.71,987.404,,,,,,
2778,0,-2.68695,-1.62072,0.0622619,-1541.15,1583.74,987.335,,,,,,
2779,0,-2.68572,-1.6207,0.0611327,-1541.43,1583.79,987.343,,,,,,
2780,0,-2.6859,-1.62069,0.0604919,-1541.65,1583.82,987.225,,,,,,
2781,0,-2.68594,-1.62057,0.0611964,-1541.88,1583.79,987.115,,,,,,
2782,0,-2.68634,-1.62026,0.061215,-1542.08,1583.8,986.978,,,,,,
2783,0,-2.68639,-1.62003,0.0610597,-1542.27,1583.79,986.871,,,,,,
2784,0,-2.68664,-1.61975,0.0616442,-1542.43,1583.76,986.751,,,,,,
2785,0,-2.68676,-1.61943,0.0627155,-1542.63,1583.68,986.642,,,,,,
2786,0,-2.68822,-1.61954,0.0648365,-1542.79,1583.59,986.382,,,,,,
2787,0,-2.6882,-1.61933,0.0655625,-1542.98,1583.58,986.238,,,,,,
2788,0,-2.68852,-1.61939,0.0657817,-1543.18,1583.61,986.115,,,,,,
2789,0,-2.68853,-1.61906,0.0666525,-1543.38,1583.64,986.031,,,,,,
2790,0,-2.6887,-1.61892,0.0666692,-1543.57,1583.63,985.939,,,,,,
2791,0,-2.6889,-1.61851,0.0666381,-1543.75,1583.63,985.839,,,,,,
2792,0,-2.68882,-1.61833,0.0660003,-1543.95,1583.64,985.774,,,,,,
2793,0,-2.68868,-1.61802,0.0658163,-1544.13,1583.62,985.647,,,,,,
2794,0,-2.68834,-1.61773,0.0656123,-1544.32,1583.63,985.547,,,,,,
2795,0,-2.68791,-1.61747,0.0651642,-1544.5,1583.64,985.454,,,,,,
2796,0,-2.68803,-1.61773,0.0646907,-1544.67,1583.62,985.319,,,,,,
2797,0,-2.68613,-1.61693,0.0627233,-1544.91,1583.75,985.391,,,,,,
2798,0,-2.68616,-1.61671,0.0626828,-1545.03,1583.72,985.255,,,,,,
2799,0,-2.68625,-1.61624,0.0627874,-1545.17,1583.71,985.113,,,,,,
2800,0,-2.68582,-1.61603,0.062835,-1545.33,1583.74,984.991,,,,,,
2801,0,-2.68581,-1.61632,0.0628975,-1545.49,1583.81,984.82,,,,,,
2802,0,-2.68554,-1.61647,0.0631021,-1545.66,1583.88,984.678,,,,,,
2803,0,-2.68549,-1.61624,0.0633412,-1545.87,1584.01,984.586,,,,,,
2804,0,-2.68752,-1.6166,0.0641667,-1546,1583.99,984.31,,,,,,
2805,0,-2.68775,-1.61631,0.0634247,-1546.17,1584.05,984.165,,,,,,
2806,0,-2.68824,-1.61622,0.0630523,-1546.37,1584.09,984.051,,,,,,
2807,0,-2.68809,-1.61655,0.0625956,-1546.51,1584.06,983.906,,,,,,
2808,0,-2.68853,-1.61576,0.0622956,-1546.7,1584.22,983.818,,,,,,
2809,0,-2.68885,-1.61557,0.0633134,-1546.85,1584.26,983.638,,,,,,
2810,0,-2.68864,-1.61563,0.0627626,-1546.97,1584.35,983.512,,,,,,
2811,0,-2.68906,-1.61585,0.0639034,-1547.12,1584.39,983.338,,,,,,
2812,0,-2.68858,-1.6151,0.0637816,-1547.18,1584.55,983.28,,,,,,
2813,0,-2.68831,-1.61462,0.0650015,-1547.29,1584.64,983.159,,,,,,
2814,0,-2.68832,-1.61449,0.0657367,-1547.33,1584.78,983.021,,,,,,
2815,0,-2.68803,-1.61434,0.0666869,-1547.38,1584.9,982.889,,,,,,
2816,0,-2.68916,-1.61418,0.0669702,-1547.43,1585.11,982.688,,,,,,
2817,0,-2.69057,-1.61424,0.0684146,-1547.49,1585.2,982.468,,,,,,
2818,0,-2.69093,-1.61404,0.0687408,-1547.61,1585.31,982.322,,,,,,
2819,0,-2.68875,-1.6141,0.0669736,-1547.82,1585.45,982.357,,,,,,
2820,0,-2.6887,-1.61417,0.0659651,-1547.95,1585.52,982.235,,,,,,
2821,0,-2.68867,-1.61412,0.0651867,-1548.09,1585.58,982.105,,,,,,
2822,0,-2.68885,-1.61421,0.0642136,-1548.25,1585.66,981.989,,,,,,
2823,0,-2.68913,-1.61431,0.063108,-1548.41,1585.82,981.863,,,,,,
2824,0,-2.68919,-1.6145,0.0618394,-1548.56,1585.96,981.733,,,,,,
2825,0,-2.68976,-1.61503,0.0613695,-1548.69,1586.04,981.561,,,,,,
2826,0,-2.68989,-1.61522,0.0609551,-1548.81,1586.15,981.436,,,,,,
2827,0,-2.68986,-1.61497,0.0611002,-1548.9,1586.3,981.324,,,,,,
2828,0,-2.68758,-1.6148,0.0596848,-1548.89,1586.29,981.154,,,,,,
2829,0,-2.6883,-1.61505,0.0609128,-1548.94,1586.46,980.993,,,,,,
2830,0,-2.68732,-1.61375,0.0602728,-1548.97,1586.64,980.951,,,,,,
2831,0,-2.68719,-1.61376,0.0612481,-1549.05,1586.84,980.816,,,,,,
2832,0,-2.68758,-1.61334,0.0620108,-1549.1,1587.09,980.706,,,,,,
2833,0,-2.68713,-1.61289,0.0632254,-1549.15,1587.35,980.758,,,,,,
2834,0,-2.68694,-1.61317,0.0646058,-1549.11,1587.51,980.586,,,,,,
2835,0,-2.68655,-1.61309,0.0656431,-1549.1,1587.67,980.436,,,,,,
2836,0,-2.68732,-1.6132,0.0670658,-1549.14,1587.77,980.137,,,,,,
2837,0,-2.68737,-1.61359,0.0673461,-1549.22,1587.83,979.919,,,,,,
2838,0,-2.68706,-1.61382,0.0670874,-1549.31,1587.95,979.716,,,,,,
2839,0,-2.68644,-1.61317,0.0655713,-1549.36,1588.07,979.573,,,,,,
2840,0,-2.68624,-1.61258,0.0644118,-1549.4,1588.13,979.411,,,,,,
2841,0,-2.68573,-1.61162,0.0628787,-1549.43,1588.25,979.286,,,,,,
2842,0,-2.68545,-1.61144,0.0616159,-1549.5,1588.34,979.107,,,,,,
2843,0,-2.68474,-1.61164,0.0607573,-1549.59,1588.47,978.888,,,,,,
2844,0,-2.68408,-1.61195,0.0597845,-1549.62,1588.6,978.704,,,,,,
2845,0,-2.68351,-1.61192,0.0591863,-1549.64,1588.76,978.492,,,,,,
2846,0,-2.68343,-1.61156,0.0586548,-1549.65,1588.88,978.305,,,,,,
2847,0,-2.68367,-1.61164,0.058844,-1549.64,1589,978.069,,,,,,
2848,0,-2.68384,-1.61109,0.0596119,-1549.63,1589.11,977.808,,,,,,
2849,0,-2.68347,-1.61082,0.06019,-1549.64,1589.32,977.566,,,,,,
2850,0,-2.68338,-1.61126,0.0607782,-1549.65,1589.49,977.306,,,,,,
2851,0,-2.68303,-1.61164,0.0615317,-1549.67,1589.65,977.035,,,,,,
2852,0,-2.6822,-1.61174,0.0615957,-1549.68,1589.76,976.779,,,,,,
2853,0,-2.68233,-1.61196,0.0616309,-1549.6,1589.89,976.506,,,,,,
2854,0,-2.6821,-1.61247,0.0624943,-1549.52,1590.04,976.237,,,,,,
2855,0,-2.68179,-1.61233,0.0639973,-1549.44,1590.19,975.928,,,,,,
2856,0,-2.6825,-1.61337,0.0657148,-1549.36,1590.28,975.555,,,,,,
2857,0,-2.68191,-1.6132,0.0654502,-1549.32,1590.51,975.383,,,,,,
2858,0,-2.68128,-1.61269,0.0663042,-1549.3,1590.68,975.154,,,,,,
2859,0,-2.68317,-1.61369,0.0674418,-1549.23,1590.75,974.705,,,,,,
2860,0,-2.68224,-1.61346,0.0661458,-1549.15,1590.85,974.385,,,,,,
2861,0,-2.68277,-1.61327,0.0662928,-1549.08,1591.02,974.113,,,,,,
2862,0,-2.68203,-1.61337,0.0647569,-1549.11,1591.21,973.966,,,,,,
2863,0,-2.68329,-1.61311,0.0650436,-1549.01,1591.37,973.634,,,,,,
2864,0,-2.68344,-1.6134,0.064136,-1549.02,1591.59,973.572,,,,,,
2865,0,-2.68335,-1.61351,0.0634878,-1548.98,1591.71,973.336,,,,,,
2866,0,-2.68297,-1.61347,0.0622172,-1548.94,1591.82,973.117,,,,,,
2867,0,-2.68258,-1.61307,0.0620436,-1548.87,1591.88,972.894,,,,,,
2868,0,-2.68313,-1.61329,0.061737,-1548.85,1591.98,972.731,,,,,,
2869,0,-2.68366,-1.61305,0.0621487,-1548.71,1592.01,972.45,,,,,,
2870,0,-2.68352,-1.61239,0.0618268,-1548.6,1592.14,972.308,,,,,,
2871,0,-2.68378,-1.61286,0.0627542,-1548.5,1592.27,972.139,,,,,,
2872,0,-2.68332,-1.61258,0.0632662,-1548.38,1592.47,971.987,,,,,,
2873,0,-2.68237,-1.61244,0.0631648,-1548.25,1592.58,971.848,,,,,,
2874,0,-2.68196,-1.61297,0.0638882,-1548.07,1592.67,971.686,,,,,,
2875,0,-2.68366,-1.61267,0.0645059,-1547.93,1592.94,971.569,,,,,,
2876,0,-2.68402,-1.61294,0.0650339,-1547.75,1593.06,971.391,,,,,,
2877,0,-2.68301,-1.61321,0.0659223,-1547.52,1593.08,971.25,,,,,,
2878,0,-2.68351,-1.61293,0.0663244,-1547.34,1593.27,971.134,,,,,,
2879,0,-2.68355,-1.61292,0.0665306,-1547.17,1593.37,971.011,,,,,,
2880,0,-2.68363,-1.61276,0.0669514,-1547.01,1593.43,970.899,,,,,,
2881,0,-2.68346,-1.61278,0.0668277,-1546.86,1593.51,970.822,,,,,,
2882,0,-2.68299,-1.61278,0.0658964,-1546.71,1593.61,970.793,,,,,,
2883,0,-2.68284,-1.6126,0.065887,-1546.53,1593.71,970.705,,,,,,
2884,0,-2.68347,-1.61261,0.0656941,-1546.34,1593.76,970.664,,,,,,
2885,0,-2.6836,-1.61268,0.0653015,-1546.15,1593.83,970.635,,,,,,
2886,0,-2.68406,-1.61249,0.0649745,-1545.95,1593.91,970.542,,,,,,
2887,0,-2.68348,-1.61263,0.06503,-1545.77,1594.01,970.478,,,,,,
2888,0,-2.68385,-1.61273,0.0648316,-1545.6,1594.13,970.413,,,,,,
2889,0,-2.68409,-1.61301,0.0641046,-1545.43,1594.25,970.381,,,,,,
2890,0,-2.68393,-1.61297,0.0634841,-1545.26,1594.43,970.418,,,,,,
2891,0,-2.68407,-1.61268,0.062599,-1545.09,1594.52,970.412,,,,,,
2892,0,-2.68429,-1.61263,0.0615771,-1544.89,1594.6,970.408,,,,,,
2893,0,-2.68545,-1.61304,0.0604445,-1544.72,1594.69,970.482,,,,,,
2894,0,-2.68548,-1.61303,0.0596273,-1544.51,1594.71,970.463,,,,,,
2895,0,-2.68497,-1.61291,0.059031,-1544.3,1594.75,970.404,,,,,,
2896,0,-2.68527,-1.61285,0.058082,-1544.1,1594.8,970.425,,,,,,
2897,0,-2.68428,-1.61276,0.0579242,-1543.85,1594.86,970.366,,,,,,
2898,0,-2.68405,-1.61212,0.0572022,-1543.58,1594.94,970.388,,,,,,
2899,0,-2.68432,-1.61216,0.05699,-1543.33,1595.02,970.397,,,,,,
2900,0,-2.68462,-1.61206,0.0573724,-1543.02,1595.12,970.424,,,,,,
2901,0,-2.6849,-1.61212,0.0580632,-1542.72,1595.2,970.414,,,,,,
2902,0,-2.68498,-1.61218,0.0588465,-1542.43,1595.36,970.433,,,,,,
2903,0,-2.68477,-1.61175,0.0593775,-1542.16,1595.51,970.41,,,,,,
2904,0,-2.68482,-1.61249,0.0583885,-1541.92,1595.59,970.402,,,,,,
2905,0,-2.68555,-1.6122,0.0600727,-1541.68,1595.71,970.35,,,,,,
2906,0,-2.68577,-1.6126,0.0598545,-1541.45,1595.81,970.358,,,,,,
2907,0,-2.68657,-1.61282,0.0588046,-1541.2,1595.92,970.346,,,,,,
2908,0,-2.68718,-1.61287,0.0587362,-1540.97,1596.01,970.371,,,,,,
2909,0,-2.68808,-1.613,0.0578987,-1540.69,1596.01,970.316,,,,,,
2910,0,-2.68754,-1.61342,0.0582471,-1540.51,1596.11,970.363,,,,,,
2911,0,-2.68752,-1.61392,0.0569042,-1540.2,1596.16,970.281,,,,,,
2912,0,-2.68761,-1.61465,0.0579195,-1539.95,1596.19,970.225,,,,,,
2913,0,-2.68667,-1.61425,0.0573474,-1539.66,1596.27,970.244,,,,,,
2914,0,-2.68629,-1.61388,0.0574933,-1539.34,1596.32,970.244,,,,,,
2915,0,-2.68612,-1.61357,0.057986,-1539.03,1596.37,970.24,,,,,,
2916,0,-2.6869,-1.61442,0.0595733,-1538.74,1596.41,970.12,,,,,,
2917,0,-2.68674,-1.61395,0.059843,-1538.41,1596.53,970.12,,,,,,
2918,0,-2.68669,-1.61304,0.0598974,-1538.08,1596.6,970.13,,,,,,
2919,0,-2.68691,-1.61441,0.0602306,-1537.89,1596.67,970.033,,,,,,
2920,0,-2.68726,-1.61461,0.0601105,-1537.63,1596.76,969.984,,,,,,
2921,0,-2.68668,-1.61405,0.059028,-1537.35,1596.87,970.05,,,,,,
2922,0,-2.68688,-1.61416,0.0581362,-1537.1,1596.93,970.016,,,,,,
2923,0,-2.68794,-1.61441,0.0581742,-1536.85,1596.99,969.946,,,,,,
2924,0,-2.68791,-1.61419,0.0571173,-1536.6,1597.14,969.968,,,,,,
2925,0,-2.68821,-1.61438,0.0566616,-1536.36,1597.21,969.947,,,,,,
2926,0,-2.6882,-1.61456,0.057194,-1536.12,1597.27,969.873,,,,,,
2927,0,-2.68882,-1.61452,0.0568445,-1535.85,1597.31,969.78,,,,,,
2928,0,-2.68881,-1.61474,0.0560979,-1535.57,1597.39,969.767,,,,,,
2929,0,-2.68885,-1.61436,0.0567177,-1535.25,1597.44,969.76,,,,,,
2930,0,-2.68821,-1.61521,0.0567014,-1534.86,1597.4,969.722,,,,,,
2931,0,-2.68873,-1.61442,0.0579069,-1534.55,1597.55,969.728,,,,,,
2932,0,-2.68973,-1.61468,0.0597012,-1534.27,1597.64,969.781,,,,,,
2933,0,-2.69072,-1.61515,0.0605992,-1533.88,1597.8,969.585,,,,,,
2934,0,-2.6894,-1.61469,0.0608014,-1533.56,1597.97,969.714,,,,,,
2935,0,-2.68988,-1.61514,0.0615813,-1533.23,1598.09,969.717,,,,,,
2936,0,-2.69036,-1.61553,0.0623199,-1532.94,1598.2,969.74,,,,,,
2937,0,-2.68977,-1.61552,0.0627336,-1532.68,1598.27,969.782,,,,,,
2938,0,-2.69003,-1.61524,0.0627662,-1532.41,1598.36,969.832,,,,,,
2939,0,-2.68994,-1.61498,0.0626248,-1532.12,1598.42,969.86,,,,,,
2940,0,-2.69006,-1.61487,0.0622301,-1531.88,1598.51,969.89,,,,,,
2941,0,-2.68988,-1.6147,0.062044,-1531.61,1598.59,969.935,,,,,,
2942,0,-2.68886,-1.6146,0.058683,-1531.39,1598.7,970.1,,,,,,
2943,0,-2.68846,-1.61424,0.0588225,-1531.11,1598.75,970.129,,,,,,
2944,0,-2.68775,-1.61401,0.0578833,-1530.85,1598.82,970.256,,,,,,
2945,0,-2.68775,-1.61432,0.0576349,-1530.6,1598.84,970.288,,,,,,
2946,0,-2.68834,-1.61474,0.0560759,-1530.32,1598.89,970.311,,,,,,
2947,0,-2.68949,-1.61484,0.0579173,-1529.96,1598.9,970.247,,,,,,
2948,0,-2.68894,-1.61487,0.057832,-1529.7,1598.93,970.346,,,,,,
2949,0,-2.68889,-1.61433,0.0579392,-1529.35,1599.13,970.403,,,,,,
2950,0,-2.68843,-1.61415,0.0575106,-1529.03,1599.25,970.532,,,,,,
2951,0,-2.68799,-1.61378,0.0577366,-1528.71,1599.36,970.633,,,,,,
2952,0,-2.68826,-1.61362,0.0593749,-1528.34,1599.48,970.681,,,,,,
2953,0,-2.68821,-1.61383,0.0588672,-1528.05,1599.61,970.819,,,,,,
2954,0,-2.68836,-1.61356,0.0603028,-1527.73,1599.76,970.89,,,,,,
2955,0,-2.68765,-1.61357,0.0601671,-1527.48,1599.88,971.095,,,,,,
2956,0,-2.68782,-1.61378,0.0601579,-1527.19,1599.95,971.173,,,,,,
2957,0,-2.68773,-1.61395,0.0608308,-1526.9,1600.04,971.31,,,,,,
2958,0,-2.68797,-1.61397,0.0605885,-1526.54,1600.16,971.432,,,,,,
2959,0,-2.68759,-1.61354,0.0600307,-1526.22,1600.36,971.687,,,,,,
2960,0,-2.68907,-1.61391,0.0616825,-1525.92,1600.39,971.769,,,,,,
2961,0,-2.6885,-1.6125,0.0608106,-1525.56,1600.55,972.06,,,,,,
2962,0,-2.68928,-1.61234,0.0620058,-1525.27,1600.69,972.222,,,,,,
2963,0,-2.6885,-1.61171,0.0625194,-1524.98,1600.86,972.441,,,,,,
2964,0,-2.68904,-1.61171,0.0618746,-1524.7,1600.99,972.608,,,,,,
2965,0,-2.68837,-1.61221,0.0612047,-1524.49,1601.16,972.771,,,,,,
2966,0,-2.68856,-1.61253,0.0606673,-1524.23,1601.32,972.981,,,,,,
2967,0,-2.68886,-1.61253,0.0601491,-1523.95,1601.44,973.158,,,,,,
2968,0,-2.68874,-1.61213,0.059546,-1523.66,1601.55,973.358,,,,,,
2969,0,-2.68904,-1.61216,0.0588698,-1523.38,1601.7,973.559,,,,,,
2970,0,-2.69119,-1.61296,0.0590681,-1523.05,1601.78,973.598,,,,,,
2971,0,-2.69134,-1.61349,0.0582792,-1522.8,1601.9,973.771,,,,,,
2972,0,-2.68969,-1.61316,0.0565034,-1522.58,1602.05,974.067,,,,,,
2973,0,-2.68847,-1.61303,0.055759,-1522.32,1602.11,974.314,,,,,,
2974,0,-2.68853,-1.61251,0.0553667,-1522,1602.23,974.59,,,,,,
2975,0,-2.6884,-1.61232,0.0550578,-1521.69,1602.32,974.813,,,,,,
2976,0,-2.68867,-1.61239,0.0551316,-1521.37,1602.47,974.999,,,,,,
2977,0,-2.68841,-1.61247,0.0548782,-1521.05,1602.6,975.209,,,,,,
2978,0,-2.68818,-1.61261,0.0548049,-1520.75,1602.76,975.407,,,,,,
2979,0,-2.68755,-1.61242,0.054869,-1520.47,1602.9,975.606,,,,,,
2980,0,-2.68709,-1.61289,0.0541973,-1520.23,1603,975.837,,,,,,
2981,0,-2.68712,-1.61291,0.0542562,-1519.95,1603.06,976.021,,,,,,
2982,0,-2.68684,-1.61274,0.054704,-1519.64,1603.13,976.218,,,,,,
2983,0,-2.68639,-1.6129,0.0545182,-1519.36,1603.2,976.37,,,,,,
2984,0,-2.68569,-1.61279,0.0543665,-1519.09,1603.27,976.528,,,,,,
2985,0,-2.68517,-1.61246,0.0545276,-1518.83,1603.36,976.673,,,,,,
2986,0,-2.68437,-1.6127,0.0521483,-1518.58,1603.59,976.992,,,,,,
2987,0,-2.68465,-1.61257,0.0525441,-1518.34,1603.7,977.165,,,,,,
2988,0,-2.68638,-1.61233,0.0536615,-1517.99,1603.75,977.209,,,,,,
2989,0,-2.68681,-1.61307,0.0539876,-1517.75,1603.92,977.337,,,,,,
2990,0,-2.68648,-1.61299,0.0539593,-1517.47,1604.09,977.513,,,,,,
2991,0,-2.6881,-1.61398,0.0558592,-1517.16,1604.1,977.495,,,,,,
2992,0,-2.68625,-1.6131,0.0547181,-1516.89,1604.28,977.79,,,,,,
2993,0,-2.68675,-1.61295,0.0550232,-1516.59,1604.37,977.934,,,,,,
2994,0,-2.68801,-1.61244,0.055135,-1516.26,1604.49,978.037,,,,,,
2995,0,-2.68824,-1.61191,0.0548146,-1515.94,1604.56,978.117,,,,,,
2996,0,-2.68664,-1.61169,0.0540174,-1515.71,1604.69,978.429,,,,,,
2997,0,-2.68679,-1.61178,0.0543767,-1515.42,1604.82,978.54,,,,,,
2998,0,-2.68499,-1.61221,0.0531794,-1515.1,1604.93,978.6,,,,,,
2999,0,-2.68496,-1.61244,0.0529937,-1514.8,1605.06,978.716,,,,,,
3000,0,-2.68349,-1.61225,0.0516948,-1514.57,1605.22,978.959,,,,,,
3001,0,-2.68388,-1.61216,0.0522816,-1514.3,1605.29,979.09,,,,,,
3002,0,-2.68523,-1.61221,0.0539738,-1514.04,1605.38,979.288,,,,,,
3003,0,-2.68519,-1.61222,0.0550898,-1513.76,1605.47,979.373,,,,,,
3004,0,-2.68496,-1.61216,0.0555946,-1513.5,1605.61,979.492,,,,,,
3005,0,-2.68521,-1.61236,0.0567138,-1513.24,1605.73,979.552,,,,,,
3006,0,-2.68519,-1.61283,0.05692,-1512.99,1605.86,979.676,,,,,,
3007,0,-2.68546,-1.6135,0.0573329,-1512.71,1605.93,979.76,,,,,,
