Objects
100
,,Global Angle UAV_6_4:UAV_6_4,,,,,,Global Angle pendulum:pendulum,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ
1664,0,-2.54122,-1.58079,-0.059252,-1496.24,1567.98,1006.13,,,,,,
1665,0,-2.54649,-1.58363,-0.0564064,-1496.22,1566.29,1006.98,,,,,,
1666,0,-2.55274,-1.5864,-0.0514208,-1496.33,1564.67,1008.26,,,,,,
1667,0,-2.55651,-1.58918,-0.0486883,-1496.41,1563.01,1009.53,,,,,,
1668,0,-2.56281,-1.59258,-0.0449053,-1496.46,1561.07,1010.57,,,,,,
1669,0,-2.5646,-1.59481,-0.0426264,-1496.53,1559.06,1011.91,,,,,,
1670,0,-2.56883,-1.59673,-0.0412991,-1496.57,1556.77,1012.93,,,,,,
1671,0,-2.57085,-1.59759,-0.0411763,-1496.72,1554.17,1014.09,,,,,,
1672,0,-2.57147,-1.59773,-0.0418694,-1496.76,1551.39,1015.24,,,,,,
1673,0,-2.57314,-1.59814,-0.0410286,-1496.61,1548.51,1016.05,,,,,,
1674,0,-2.57367,-1.59922,-0.0407001,-1496.61,1545.4,1017.03,,,,,,
1675,0,-2.57145,-1.59915,-0.0431981,-1496.64,1542.02,1017.97,,,,,,
1676,0,-2.57163,-1.59826,-0.0445491,-1496.52,1538.49,1018.58,,,,,,
1677,0,-2.57362,-1.598,-0.0437011,-1496.44,1534.86,1019.29,,,,,,
1678,0,-2.57356,-1.59803,-0.0434904,-1496.38,1531.37,1020.11,,,,,,
1679,0,-2.57361,-1.59947,-0.0429537,-1496.44,1527.75,1020.94,,,,,,
1680,0,-2.57474,-1.60076,-0.0417367,-1496.4,1524.12,1021.49,,,,,,
1681,0,-2.57819,-1.60166,-0.0397255,-1496.34,1520.49,1022.1,,,,,,
1682,0,-2.57891,-1.60309,-0.0374563,-1496.2,1516.72,1022.56,,,,,,
1683,0,-2.58249,-1.60572,-0.0339952,-1496.15,1512.91,1023.06,,,,,,
1684,0,-2.58505,-1.6073,-0.0313301,-1496.11,1509.17,1023.54,,,,,,
1685,0,-2.58846,-1.60993,-0.0273084,-1496.02,1505.22,1023.83,,,,,,
1686,0,-2.59188,-1.61134,-0.0239807,-1495.99,1501.33,1024.34,,,,,,
1687,0,-2.5954,-1.61364,-0.0210587,-1495.92,1497.17,1024.57,,,,,,
1688,0,-2.59787,-1.61574,-0.017974,-1495.84,1492.97,1024.8,,,,,,
1689,0,-2.60088,-1.61761,-0.0152439,-1495.77,1488.65,1024.99,,,,,,
1690,0,-2.60197,-1.61892,-0.0142012,-1495.72,1484.15,1025.19,,,,,,
1691,0,-2.60203,-1.61928,-0.0130718,-1495.55,1479.4,1025.17,,,,,,
1692,0,-2.60504,-1.62004,-0.0096824,-1495.48,1474.67,1025.37,,,,,,
1693,0,-2.60446,-1.62069,-0.00729164,-1495.35,1469.77,1025.29,,,,,,
1694,0,-2.605,-1.62191,-0.00521165,-1495.31,1465.07,1025.6,,,,,,
1695,0,-2.6073,-1.62226,-0.00127432,-1495.09,1460.05,1025.44,,,,,,
1696,0,-2.60831,-1.62359,0.00071845,-1494.87,1455.01,1025.35,,,,,,
1697,0,-2.60725,-1.62355,0.0026606,-1494.65,1449.95,1025.2,,,,,,
1698,0,-2.60806,-1.6242,0.00491123,-1494.53,1444.86,1025.13,,,,,,
1699,0,-2.61089,-1.62523,0.0076657,-1494.45,1439.71,1025.09,,,,,,
1700,0,-2.61211,-1.62618,0.0096546,-1494.34,1434.44,1024.96,,,,,,
1701,0,-2.6135,-1.62667,0.0111842,-1494.25,1429.16,1024.87,,,,,,
1702,0,-2.61304,-1.62739,0.00950177,-1494.2,1423.77,1024.73,,,,,,
1703,0,-2.61678,-1.62839,0.0128904,-1494.01,1418.21,1024.33,,,,,,
1704,0,-2.61873,-1.62939,0.014017,-1493.89,1412.77,1024.16,,,,,,
1705,0,-2.61895,-1.63007,0.0133173,-1493.84,1407.34,1024.03,,,,,,
1706,0,-2.62122,-1.63093,0.0149796,-1493.77,1401.74,1023.85,,,,,,
1707,0,-2.62289,-1.6316,0.0162587,-1493.68,1396.01,1023.5,,,,,,
1708,0,-2.62164,-1.63155,0.0142939,-1493.53,1390.19,1023.18,,,,,,
1709,0,-2.62281,-1.632,0.0140993,-1493.44,1384.44,1022.93,,,,,,
1710,0,-2.62578,-1.63267,0.0162039,-1493.38,1378.71,1022.79,,,,,,
1711,0,-2.62626,-1.63341,0.0162598,-1493.24,1372.91,1022.36,,,,,,
1712,0,-2.62774,-1.63526,0.0186499,-1493.21,1367.28,1022.27,,,,,,
1713,0,-2.63038,-1.63591,0.0199546,-1493.03,1361.45,1021.84,,,,,,
1714,0,-2.63266,-1.63633,0.0228123,-1492.84,1355.56,1021.43,,,,,,
1715,0,-2.63466,-1.63783,0.0246885,-1492.73,1349.83,1021.28,,,,,,
1716,0,-2.63536,-1.63906,0.0260618,-1492.52,1343.92,1020.94,,,,,,
1717,0,-2.63803,-1.63975,0.0284248,-1492.35,1337.99,1020.61,,,,,,
1718,0,-2.64118,-1.64062,0.0322569,-1492.19,1332.12,1020.37,,,,,,
1719,0,-2.64402,-1.64204,0.0363046,-1491.98,1326.09,1019.93,,,,,,
1720,0,-2.64137,-1.64226,0.035197,-1491.86,1320.17,1019.78,,,,,,
1721,0,-2.64365,-1.64174,0.037294,-1491.6,1314.03,1019.38,,,,,,
1722,0,-2.64537,-1.64195,0.0403615,-1491.42,1307.82,1019.11,,,,,,
1723,0,-2.64626,-1.64255,0.0413311,-1491.21,1301.65,1018.67,,,,,,
1724,0,-2.64743,-1.643,0.0418091,-1491.01,1295.48,1018.39,,,,,,
1725,0,-2.64862,-1.64388,0.0429681,-1490.89,1289.46,1018.22,,,,,,
1726,0,-2.64964,-1.64451,0.0431138,-1490.77,1283.27,1017.94,,,,,,
1727,0,-2.65096,-1.64537,0.0428931,-1490.6,1277.06,1017.67,,,,,,
1728,0,-2.65037,-1.64569,0.0411653,-1490.48,1270.8,1017.34,,,,,,
1729,0,-2.65198,-1.64615,0.0403546,-1490.36,1264.47,1017.08,,,,,,
1730,0,-2.65439,-1.64688,0.0412513,-1490.29,1258.37,1016.96,,,,,,
1731,0,-2.65536,-1.64694,0.040053,-1490.16,1252.11,1016.59,,,,,,
1732,0,-2.65818,-1.64757,0.041926,-1490.01,1245.9,1016.23,,,,,,
1733,0,-2.65425,-1.64919,0.0385352,-1489.68,1239.61,1015.83,,,,,,
1734,0,-2.65539,-1.64934,0.0397873,-1489.56,1233.49,1015.62,,,,,,
1735,0,-2.65744,-1.65004,0.0411986,-1489.42,1227.35,1015.44,,,,,,
1736,0,-2.6608,-1.65075,0.044908,-1489.3,1221.16,1015.24,,,,,,
1737,0,-2.66209,-1.65252,0.0444437,-1489.11,1215.04,1014.98,,,,,,
1738,0,-2.66606,-1.65152,0.0487477,-1489.01,1209.04,1014.96,,,,,,
1739,0,-2.66561,-1.65224,0.0492084,-1488.95,1202.76,1014.84,,,,,,
1740,0,-2.66733,-1.65248,0.0506691,-1488.7,1196.61,1014.6,,,,,,
1741,0,-2.66935,-1.65264,0.0519482,-1488.59,1190.48,1014.53,,,,,,
1742,0,-2.66918,-1.65261,0.05315,-1488.41,1184.17,1014.38,,,,,,
1743,0,-2.66846,-1.65225,0.0523253,-1488.2,1177.91,1014.17,,,,,,
1744,0,-2.66944,-1.65265,0.0527541,-1487.95,1171.64,1013.94,,,,,,
1745,0,-2.67002,-1.65333,0.0542424,-1487.86,1165.44,1013.85,,,,,,
1746,0,-2.67178,-1.65343,0.0562086,-1487.58,1159.26,1013.58,,,,,,
1747,0,-2.66937,-1.65272,0.0541967,-1487.43,1153.1,1013.51,,,,,,
1748,0,-2.66992,-1.65295,0.0546997,-1487.32,1146.81,1013.28,,,,,,
1749,0,-2.66979,-1.65401,0.053806,-1487.14,1140.48,1013.05,,,,,,
1750,0,-2.67209,-1.65435,0.0546755,-1487.15,1134.54,1013.1,,,,,,
1751,0,-2.67227,-1.65431,0.0538993,-1487.03,1128.29,1012.9,,,,,,
1752,0,-2.6732,-1.65527,0.0538471,-1486.94,1122.19,1012.71,,,,,,
1753,0,-2.6764,-1.65583,0.0571048,-1486.93,1116.28,1012.69,,,,,,
1754,0,-2.67879,-1.65709,0.0586338,-1486.91,1110.23,1012.44,,,,,,
1755,0,-2.67991,-1.65658,0.0594398,-1486.88,1104.23,1012.36,,,,,,
1756,0,-2.67932,-1.65799,0.05985,-1486.74,1098.28,1012.33,,,,,,
1757,0,-2.67939,-1.65944,0.061048,-1486.52,1092.44,1012.25,,,,,,
1758,0,-2.6786,-1.65973,0.0609955,-1486.35,1086.4,1012.03,,,,,,
1759,0,-2.67896,-1.65989,0.0620931,-1486.29,1080.51,1011.95,,,,,,
1760,0,-2.68142,-1.65931,0.0640618,-1486.2,1074.66,1011.87,,,,,,
1761,0,-2.68067,-1.65877,0.0633795,-1486.1,1068.58,1011.76,,,,,,
1762,0,-2.67746,-1.65915,0.0599645,-1485.84,1062.28,1011.28,,,,,,
1763,0,-2.67918,-1.6583,0.0625546,-1485.89,1056.47,1011.4,,,,,,
1764,0,-2.68019,-1.65764,0.0629174,-1485.78,1050.59,1011.37,,,,,,
1765,0,-2.68065,-1.65862,0.0631895,-1485.63,1044.52,1011.1,,,,,,
1766,0,-2.67691,-1.65692,0.0598253,-1485.57,1038.51,1011.01,,,,,,
1767,0,-2.67656,-1.65609,0.0594211,-1485.54,1032.54,1010.85,,,,,,
1768,0,-2.67736,-1.65592,0.0601231,-1485.61,1026.86,1010.95,,,,,,
1769,0,-2.67817,-1.65685,0.0613774,-1485.46,1020.91,1010.62,,,,,,
1770,0,-2.67872,-1.65711,0.0619602,-1485.41,1015.27,1010.49,,,,,,
1771,0,-2.67851,-1.65714,0.0629002,-1485.32,1009.62,1010.28,,,,,,
1772,0,-2.68175,-1.65842,0.065511,-1485.31,1003.99,1010.09,,,,,,
1773,0,-2.68073,-1.65814,0.0646187,-1485.33,998.439,1009.99,,,,,,
1774,0,-2.68227,-1.65961,0.066169,-1485.35,992.835,1009.79,,,,,,
1775,0,-2.68551,-1.6613,0.0685074,-1485.38,987.388,1009.68,,,,,,
1776,0,-2.68611,-1.66221,0.0681514,-1485.36,981.965,1009.5,,,,,,
1777,0,-2.6873,-1.66285,0.069196,-1485.37,976.537,1009.39,,,,,,
1778,0,-2.68955,-1.66372,0.0704301,-1485.54,971.035,1009.28,,,,,,
1779,0,-2.68981,-1.66442,0.0697277,-1485.52,965.497,1008.98,,,,,,
1780,0,-2.6891,-1.66349,0.0681513,-1485.56,960.012,1008.88,,,,,,
1781,0,-2.69084,-1.664,0.0686097,-1485.64,954.618,1008.81,,,,,,
1782,0,-2.69078,-1.66398,0.0679697,-1485.63,949.111,1008.63,,,,,,
1783,0,-2.68831,-1.66312,0.0669508,-1485.63,943.548,1008.38,,,,,,
1784,0,-2.68703,-1.66226,0.0663493,-1485.67,938.041,1008.13,,,,,,
1785,0,-2.68715,-1.66198,0.0667367,-1485.72,932.547,1007.97,,,,,,
1786,0,-2.6868,-1.66104,0.0674199,-1485.7,927.069,1007.76,,,,,,
1787,0,-2.68613,-1.66131,0.0672312,-1485.7,921.723,1007.46,,,,,,
1788,0,-2.68593,-1.6604,0.0677798,-1485.74,916.509,1007.26,,,,,,
1789,0,-2.68485,-1.65978,0.0678621,-1485.86,911.591,1007.33,,,,,,
1790,0,-2.68664,-1.66056,0.0700032,-1485.84,906.287,1006.86,,,,,,
1791,0,-2.68857,-1.66217,0.0716261,-1485.88,901.065,1006.42,,,,,,
1792,0,-2.68776,-1.66252,0.071398,-1486.08,896.243,1006.37,,,,,,
1793,0,-2.69115,-1.66369,0.0754473,-1486.14,891.22,1006.1,,,,,,
1794,0,-2.69297,-1.66417,0.078726,-1486.25,886.302,1006.01,,,,,,
1795,0,-2.69499,-1.66433,0.0809433,-1486.3,881.425,1005.73,,,,,,
1796,0,-2.69461,-1.6643,0.0810665,-1486.38,876.586,1005.56,,,,,,
1797,0,-2.69537,-1.66395,0.0823701,-1486.5,871.75,1005.41,,,,,,
1798,0,-2.69474,-1.66394,0.0815477,-1486.56,866.763,1005.09,,,,,,
1799,0,-2.69656,-1.66407,0.0832081,-1486.67,861.909,1004.95,,,,,,
1800,0,-2.69711,-1.66388,0.0847697,-1486.75,857.028,1004.71,,,,,,
1801,0,-2.69403,-1.66331,0.0821439,-1486.77,852.181,1004.48,,,,,,
1802,0,-2.69254,-1.66259,0.0811836,-1486.8,847.296,1004.26,,,,,,
1803,0,-2.69182,-1.66206,0.0816523,-1486.91,842.482,1004.09,,,,,,
1804,0,-2.69184,-1.66174,0.0816461,-1487.03,837.7,1003.86,,,,,,
1805,0,-2.69287,-1.66083,0.0827413,-1487.08,832.924,1003.6,,,,,,
1806,0,-2.69254,-1.65989,0.0835264,-1487.18,828.221,1003.42,,,,,,
1807,0,-2.69075,-1.65997,0.0820532,-1487.28,823.724,1003.33,,,,,,
1808,0,-2.69044,-1.65909,0.0836532,-1487.34,819.166,1003.12,,,,,,
1809,0,-2.69013,-1.65859,0.0830305,-1487.43,814.58,1002.95,,,,,,
1810,0,-2.69083,-1.65832,0.08459,-1487.55,810.156,1002.81,,,,,,
1811,0,-2.69193,-1.65888,0.0873107,-1487.68,805.836,1002.67,,,,,,
1812,0,-2.6909,-1.65957,0.0864172,-1487.78,801.378,1002.41,,,,,,
1813,0,-2.69122,-1.65809,0.0876266,-1487.81,797.08,1002.39,,,,,,
1814,0,-2.69104,-1.65762,0.0880412,-1487.93,792.765,1002.24,,,,,,
1815,0,-2.69108,-1.65797,0.0878778,-1488.03,788.485,1002.04,,,,,,
1816,0,-2.69219,-1.6581,0.0897818,-1488.15,784.169,1001.81,,,,,,
1817,0,-2.69156,-1.6576,0.0879752,-1488.31,779.935,1001.63,,,,,,
1818,0,-2.69024,-1.65634,0.0865471,-1488.45,775.859,1001.6,,,,,,
1819,0,-2.69155,-1.65764,0.0864116,-1488.59,771.581,1001.36,,,,,,
1820,0,-2.69299,-1.65745,0.0875779,-1488.75,767.501,1001.23,,,,,,
1821,0,-2.6929,-1.6578,0.0866763,-1488.87,763.428,1001.12,,,,,,
1822,0,-2.69271,-1.65852,0.0859866,-1488.99,759.359,1000.92,,,,,,
1823,0,-2.69172,-1.65724,0.0839358,-1489.15,755.392,1000.88,,,,,,
1824,0,-2.69086,-1.65723,0.0807355,-1489.3,751.237,1000.62,,,,,,
1825,0,-0.0274054,0.00619508,0.0210633,-1489.18,746.883,999.958,,,,,,
1826,0,-0.027449,0.00613483,0.02049,-1489.32,742.851,999.851,,,,,,
1827,0,-0.0272036,0.00612525,0.0202067,-1489.44,739.032,999.669,,,,,,
1828,0,-0.027637,0.00578136,0.0205483,-1489.61,735.204,999.512,,,,,,
1829,0,-0.0279388,0.00623247,0.0202673,-1489.74,731.416,999.399,,,,,,
1830,0,-0.0282831,0.00543721,0.0200566,-1489.86,727.769,999.267,,,,,,
1831,0,-0.0277557,0.00534844,0.0207313,-1489.98,724.054,999.134,,,,,,
1832,0,-0.0285244,0.00649064,0.0203202,-1490.06,720.245,998.984,,,,,,
1833,0,-0.0279921,0.00625302,0.019892,-1490.13,716.524,998.831,,,,,,
1834,0,-0.0284674,0.00661581,0.0206473,-1490.28,712.892,998.724,,,,,,
1835,0,-0.0284402,0.00692326,0.0203206,-1490.39,709.339,998.566,,,,,,
1836,0,-0.0280389,0.00643577,0.0206067,-1490.52,705.708,998.455,,,,,,
1837,0,-0.0281322,0.00634468,0.0203368,-1490.67,702.153,998.308,,,,,,
1838,0,-0.0284268,0.00656598,0.0200139,-1490.84,698.696,998.198,,,,,,
1839,0,-0.027467,0.00558063,0.0204336,-1491.04,695.222,998.079,,,,,,
1840,0,-0.0277657,0.0056958,0.0201176,-1491.19,691.691,997.908,,,,,,
1841,0,-0.0279415,0.00428303,0.0204712,-1491.41,688.364,997.769,,,,,,
1842,0,-0.0269139,0.00464756,0.020654,-1491.53,684.993,997.617,,,,,,
1843,0,-0.027409,0.00435852,0.0204528,-1491.69,681.655,997.476,,,,,,
1844,0,-0.0259301,0.00477443,0.0204152,-1491.81,678.187,997.252,,,,,,
1845,0,-0.0250686,0.00461248,0.0199189,-1491.98,674.739,996.912,,,,,,
1846,0,-0.022598,0.0055842,0.0196815,-1492.11,671.318,996.506,,,,,,
1847,0,-0.02333,0.00729804,0.0194625,-1492.06,668.122,995.901,,,,,,
1848,0,-0.0225527,0.00802854,0.0200079,-1492.1,664.875,995.194,,,,,,
1849,0,-0.0207082,0.00954243,0.019744,-1492.17,661.456,994.427,,,,,,
1850,0,-0.0192627,0.0117073,0.0193658,-1492.15,658.094,993.399,,,,,,
1851,0,-0.017325,0.0126432,0.019312,-1492.11,654.611,992.139,,,,,,
1852,0,-0.0148212,0.0141183,0.0195938,-1492.13,651.298,990.767,,,,,,
1853,0,-0.012254,0.0166861,0.0190202,-1492.07,647.993,989.318,,,,,,
1854,0,-0.00937666,0.0184303,0.0191835,-1491.98,644.507,987.662,,,,,,
1855,0,-0.00692549,0.0215165,0.0190562,-1491.85,641.163,985.803,,,,,,
1856,0,-0.00577126,0.023189,0.0192488,-1491.77,637.942,983.78,,,,,,
1857,0,-0.00490489,0.0247933,0.0190327,-1491.68,634.694,981.591,,,,,,
1858,0,-0.00492144,0.0259917,0.0192905,-1491.67,631.531,979.264,,,,,,
1859,0,-0.00456518,0.0274987,0.0190319,-1491.63,628.461,976.797,,,,,,
1860,0,-0.00348686,0.0285285,0.0194394,-1491.58,625.352,974.088,,,,,,
1861,0,-0.00286864,0.0294361,0.0192478,-1491.55,622.148,971.322,,,,,,
1862,0,-0.00289793,0.0309229,0.0189651,-1491.49,619.057,968.434,,,,,,
1863,0,-0.00190748,0.0312706,0.0196724,-1491.47,615.966,965.305,,,,,,
1864,0,-0.0016918,0.0311407,0.0191641,-1491.46,612.837,962.185,,,,,,
1865,0,-0.00109023,0.0318316,0.0189716,-1491.43,609.69,958.882,,,,,,
1866,0,-0.000513564,0.0319848,0.0196106,-1491.37,606.563,955.433,,,,,,
1867,0,-0.000152954,0.0319996,0.0195624,-1491.31,603.415,951.896,,,,,,
1868,0,0.000678678,0.0318404,0.0194078,-1491.23,600.346,948.22,,,,,,
1869,0,0.000652984,0.0324187,0.0195007,-1491.13,597.227,944.448,,,,,,
1870,0,0.00094518,0.0319692,0.019602,-1491.02,594.024,940.497,,,,,,
1871,0,0.00171364,0.0323663,0.0194492,-1490.82,590.99,936.597,,,,,,
1872,0,0.00137039,0.0320613,0.0199272,-1490.73,588.017,932.557,,,,,,
1873,0,0.000250627,0.0333151,0.0200106,-1490.54,585.041,928.416,,,,,,
1874,0,0.000786173,0.0329936,0.0202686,-1490.38,581.93,924.242,,,,,,
1875,0,-0.000206579,0.031886,0.0205372,-1490.17,578.931,920.024,,,,,,
1876,0,-0.000940936,0.0334176,0.0194546,-1489.94,575.906,915.688,,,,,,
1877,0,-0.000804816,0.0318452,0.0200466,-1489.72,572.84,911.272,,,,,,
1878,0,-0.0011359,0.0312281,0.0202614,-1489.47,569.95,906.875,,,,,,
1879,0,-0.000545917,0.0316514,0.0201604,-1489.17,566.85,902.322,,,,,,
1880,0,-0.00106553,0.0321663,0.0201999,-1488.85,563.759,897.734,,,,,,
1881,0,-0.000341601,0.0321845,0.0201339,-1488.5,560.651,893.149,,,,,,
1882,0,0.000412105,0.0318271,0.0208817,-1488.17,557.582,888.538,,,,,,
1883,0,0.00115058,0.0324017,0.0207243,-1487.64,554.389,883.782,,,,,,
1884,0,0.00174725,0.033258,0.0216663,-1487.27,551.418,879.118,,,,,,
1885,0,0.00157436,0.0339876,0.0214224,-1486.76,548.368,874.211,,,,,,
1886,0,0.00264025,0.0346906,0.0216455,-1486.34,545.245,869.512,,,,,,
1887,0,0.00261546,0.034286,0.0217099,-1485.81,542.154,864.656,,,,,,
1888,0,0.00289136,0.0339897,0.0216371,-1485.28,539.07,859.871,,,,,,
1889,0,0.00385809,0.0347702,0.0218979,-1484.67,536.023,854.953,,,,,,
1890,0,0.00293127,0.0353251,0.0223486,-1484.11,533.135,850.121,,,,,,
1891,0,0.00305461,0.035797,0.0219865,-1483.51,529.948,845.138,,,,,,
1892,0,0.00246278,0.03497,0.0229805,-1482.87,526.931,840.244,,,,,,
1893,0,0.00202912,0.036011,0.0220256,-1482.32,524.026,835.382,,,,,,
1894,0,0.00188924,0.0358726,0.0220915,-1481.72,520.994,830.452,,,,,,
1895,0,0.00228184,0.0352774,0.0224181,-1481.03,517.981,825.505,,,,,,
1896,0,0.00156308,0.0361036,0.0222573,-1480.31,514.916,820.517,,,,,,
1897,0,0.00277272,0.0358518,0.0227133,-1479.64,511.875,815.557,,,,,,
1898,0,0.0015707,0.0364563,0.0222478,-1478.94,508.963,810.662,,,,,,
1899,0,0.00315404,0.0345302,0.0235713,-1478.22,505.966,805.724,,,,,,
1900,0,0.00291489,0.0343963,0.0233344,-1477.46,502.904,800.743,,,,,,
1901,0,0.00245772,0.0358294,0.0226733,-1476.58,499.807,795.64,,,,,,
1902,0,0.00265196,0.0348984,0.0230648,-1475.77,496.773,790.614,,,,,,
1903,0,0.00206799,0.0351673,0.0231037,-1474.89,493.722,785.635,,,,,,
1904,0,0.00329875,0.0333253,0.0243632,-1474.15,490.751,780.635,,,,,,
1905,0,0.00330384,0.033615,0.0246055,-1473.26,487.669,775.687,,,,,,
1906,0,0.00426757,0.0330364,0.025115,-1472.34,484.596,770.634,,,,,,
1907,0,0.00418618,0.0329248,0.0250865,-1471.4,481.586,765.599,,,,,,
1908,0,0.00518907,0.0319744,0.0252284,-1470.42,478.516,760.632,,,,,,
1909,0,0.00494549,0.0325936,0.0251067,-1469.38,475.424,755.559,,,,,,
1910,0,0.00550538,0.0327732,0.0258538,-1468.43,472.424,750.601,,,,,,
1911,0,0.00625716,0.0319227,0.0259988,-1467.41,469.37,745.652,,,,,,
1912,0,0.00581995,0.0319589,0.0259139,-1466.36,466.355,740.67,,,,,,
1913,0,0.00666399,0.0318526,0.0262481,-1465.27,463.273,735.597,,,,,,
1914,0,0.00600836,0.0315247,0.0259579,-1464.08,460.249,730.568,,,,,,
1915,0,0.00660088,0.0308384,0.0267187,-1462.98,457.225,725.615,,,,,,
1916,0,0.00597029,0.0322117,0.0265632,-1461.77,454.144,720.668,,,,,,
1917,0,0.00586939,0.0316973,0.0272568,-1460.58,451.18,715.637,,,,,,
1918,0,0.00595149,0.0322929,0.02695,-1459.38,448.079,710.72,,,,,,
1919,0,0.00597273,0.0310693,0.027593,-1458.14,444.976,705.743,,,,,,
1920,0,0.00613488,0.0309708,0.0272274,-1456.92,441.91,700.792,,,,,,
1921,0,0.00525372,0.0314903,0.0273779,-1455.62,438.796,695.818,,,,,,
1922,0,0.00648168,0.0302429,0.0280812,-1454.33,435.649,690.857,,,,,,
1923,0,0.00607161,0.0314336,0.0279659,-1452.99,432.617,685.928,,,,,,
1924,0,0.00652282,0.0310244,0.0287198,-1451.61,429.543,680.978,,,,,,
1925,0,0.00625201,0.0308328,0.0285154,-1450.25,426.487,676.064,,,,,,
1926,0,0.00667584,0.0303644,0.029469,-1448.84,423.358,671.13,,,,,,
1927,0,0.0057664,0.0316876,0.0292877,-1447.49,420.366,666.335,,,,,,
1928,0,0.00566795,0.0314622,0.0297299,-1446.05,417.14,661.324,,,,,,
1929,0,0.00676222,0.0305496,0.0298953,-1444.63,414.053,656.431,,,,,,
1930,0,0.00519684,0.0314724,0.0294385,-1443.2,410.976,651.527,,,,,,
1931,0,0.00610748,0.0310543,0.0304195,-1441.63,407.824,646.645,,,,,,
1932,0,0.00572532,0.0317852,0.0305983,-1440.11,404.762,641.756,,,,,,
1933,0,0.00636859,0.0316413,0.0312317,-1438.51,401.664,636.918,,,,,,
1934,0,0.00521597,0.0323246,0.0313213,-1436.93,398.528,632.033,,,,,,
1935,0,0.00589524,0.0323373,0.0314408,-1435.24,395.455,627.234,,,,,,
1936,0,0.00408131,0.0320043,0.0309377,-1433.74,392.448,622.641,,,,,,
1937,0,0.00213565,0.0296748,0.0310924,-1432.32,389.557,618.235,,,,,,
1938,0,-0.00241821,0.0264901,0.0314623,-1431.01,386.891,614.081,,,,,,
1939,0,-0.0076709,0.0214554,0.0321423,-1429.64,384.264,610.279,,,,,,
1940,0,-0.0140768,0.0167585,0.0324482,-1428.46,381.978,606.95,,,,,,
1941,0,-0.0204213,0.0121852,0.032274,-1427.15,379.595,604.004,,,,,,
1942,0,-0.0285127,0.00625291,0.0323478,-1426.02,377.289,601.452,,,,,,
1943,0,-0.0346021,0.00173841,0.0322129,-1424.75,374.986,599.453,,,,,,
1944,0,-0.0387037,-0.00199667,0.0322555,-1423.39,372.647,598.017,,,,,,
1945,0,-0.0430688,-0.00535231,0.0330729,-1421.96,370.103,596.961,,,,,,
1946,0,-0.0459517,-0.00714595,0.0327445,-1420.46,367.689,596.442,,,,,,
1947,0,-0.0485544,-0.00935208,0.0328656,-1418.87,365.174,596.358,,,,,,
1948,0,-0.049139,-0.0100804,0.0323188,-1417.24,362.655,596.84,,,,,,
1949,0,-0.0498396,-0.0111566,0.0324937,-1415.57,360.239,597.71,,,,,,
1950,0,-0.0500778,-0.0111221,0.0330605,-1413.86,357.764,598.993,,,,,,
1951,0,-0.0499387,-0.010452,0.0326509,-1412.19,355.373,600.791,,,,,,
1952,0,-0.0503274,-0.0104362,0.0330811,-1410.59,353.129,602.885,,,,,,
1953,0,-0.0499759,-0.00951945,0.0324505,-1408.88,350.903,605.427,,,,,,
1954,0,-0.0502738,-0.00985769,0.0328152,-1407.32,348.704,608.277,,,,,,
1955,0,-0.0507187,-0.00992732,0.0326242,-1405.78,346.638,611.422,,,,,,
1956,0,-0.0518348,-0.0109074,0.0328101,-1404.27,344.658,614.894,,,,,,
1957,0,-0.0515132,-0.0118798,0.0329692,-1402.83,342.864,618.757,,,,,,
1958,0,-0.0531323,-0.0128831,0.0328729,-1401.44,341.018,622.826,,,,,,
1959,0,-0.0537457,-0.0133858,0.0326244,-1400.12,339.373,627.098,,,,,,
1960,0,-0.0535467,-0.0155958,0.0330712,-1398.77,337.649,631.672,,,,,,
1961,0,-0.0539479,-0.0164672,0.033182,-1397.48,336.077,636.312,,,,,,
1962,0,-0.0540974,-0.0171461,0.0332546,-1396.22,334.487,641.272,,,,,,
1963,0,-0.0535336,-0.0175874,0.0335002,-1394.9,332.849,646.207,,,,,,
1964,0,-0.0527762,-0.0175012,0.0331789,-1393.61,331.375,651.378,,,,,,
1965,0,-0.0526929,-0.0178794,0.0336029,-1392.31,329.858,656.647,,,,,,
1966,0,-0.0520367,-0.018062,0.0337202,-1390.99,328.484,661.985,,,,,,
1967,0,-0.0516378,-0.0173212,0.0334672,-1389.68,327.084,667.384,,,,,,
1968,0,-0.0516388,-0.0171908,0.0338761,-1388.39,325.814,672.814,,,,,,
1969,0,-0.0510246,-0.0166065,0.0333783,-1387.18,324.68,678.425,,,,,,
1970,0,-0.0510699,-0.016157,0.0332342,-1385.91,323.426,683.923,,,,,,
1971,0,-0.0510371,-0.015935,0.0327539,-1384.73,322.247,689.477,,,,,,
1972,0,-0.0513512,-0.0151905,0.0324858,-1383.61,321.197,695.035,,,,,,
1973,0,-0.0512567,-0.0160008,0.0327529,-1382.52,320.225,700.558,,,,,,
1974,0,-0.0515624,-0.0161181,0.0327132,-1381.42,319.311,706.039,,,,,,
1975,0,-0.0518456,-0.0155567,0.0325325,-1380.36,318.454,711.634,,,,,,
1976,0,-0.0519633,-0.0156652,0.032371,-1379.28,317.531,717.083,,,,,,
1977,0,-0.0519867,-0.0157946,0.0328042,-1378.27,316.765,722.541,,,,,,
